archivo,clase,obj_lbp_0,obj_lbp_1,obj_lbp_2,obj_lbp_3,obj_lbp_4,obj_lbp_5,obj_lbp_6,obj_lbp_7,obj_lbp_8,obj_lbp_9,obj_glcm_contrast,obj_glcm_homogeneity,obj_glcm_energy,obj_glcm_correlation,full_lbp_0,full_lbp_1,full_lbp_2,full_lbp_3,full_lbp_4,full_lbp_5,full_lbp_6,full_lbp_7,full_lbp_8,full_lbp_9,full_glcm_contrast,full_glcm_homogeneity,full_glcm_energy,full_glcm_correlation,obj_gabor_0_mean,obj_gabor_0_std,obj_gabor_1_mean,obj_gabor_1_std,obj_gabor_2_mean,obj_gabor_2_std,obj_gabor_3_mean,obj_gabor_3_std,obj_gabor_4_mean,obj_gabor_4_std,obj_gabor_5_mean,obj_gabor_5_std,obj_gabor_6_mean,obj_gabor_6_std,obj_gabor_7_mean,obj_gabor_7_std,obj_gabor_8_mean,obj_gabor_8_std,obj_gabor_9_mean,obj_gabor_9_std,obj_gabor_10_mean,obj_gabor_10_std,obj_gabor_11_mean,obj_gabor_11_std,full_gabor_0_mean,full_gabor_0_std,full_gabor_1_mean,full_gabor_1_std,full_gabor_2_mean,full_gabor_2_std,full_gabor_3_mean,full_gabor_3_std,full_gabor_4_mean,full_gabor_4_std,full_gabor_5_mean,full_gabor_5_std,full_gabor_6_mean,full_gabor_6_std,full_gabor_7_mean,full_gabor_7_std,full_gabor_8_mean,full_gabor_8_std,full_gabor_9_mean,full_gabor_9_std,full_gabor_10_mean,full_gabor_10_std,full_gabor_11_mean,full_gabor_11_std,int_mean,int_std,int_skew,int_kurt,int_entropia,forma_area,forma_perimetro,forma_extent,forma_solidity,forma_aspect_ratio,forma_circularidad,forma_hu_0,forma_hu_1,forma_hu_2,forma_hu_3,forma_hu_4,forma_hu_5,forma_hu_6,color_h_mean,color_h_std,color_s_mean,color_s_std,color_v_mean,color_v_std,color_h_med,color_h_p25,color_h_p75,color_s_med,color_s_p25,color_s_p75,color_v_med,color_v_p25,color_v_p75,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std
aug_00000_battery1.jpg,battery,0.05892094017094017,0.09799679487179487,0.0532051282051282,0.10237713675213675,0.1750534188034188,0.1361912393162393,0.07166132478632478,0.09375,0.07847222222222222,0.13237179487179487,860.3478618134768,0.14515283814330493,0.015790155584568387,0.781196754043348,0.05529761904761905,0.09748015873015874,0.0551984126984127,0.10448412698412698,0.1611706349206349,0.13642857142857143,0.07952380952380952,0.09501984126984127,0.08196428571428571,0.13343253968253968,643.3499992292427,0.17875723668907387,0.01747336201201884,0.860639535311392,0.11316703792476726,2.554803601742726,0.06699793857204389,1.2335385496588858,0.1024461136815033,4.571275606670046,0.06686297299732624,1.1944053821957106,0.16312250977544768,2.0856043350445916,0.09444599664018086,1.4084782223814758,0.16473668427977242,4.405887335938452,0.09454429504045388,1.5928157688430022,0.1893999441202925,2.2524510421972206,0.12829908501924236,1.5154131688132757,0.19030141786027946,6.971533823464433,0.1283547058018667,1.9852259773459455,0.12696986034026228,2.1599577133036205,0.07586422078769231,1.0822490486698642,0.12506123545597034,3.928682105151115,0.07621942921644671,1.0465973469506842,0.18725263574282988,1.810174495678586,0.10801245655664872,1.228119173275992,0.1849854190032634,3.8007132679604285,0.10810684378868951,1.3861466702276195,0.2171341944375123,1.9617938193708808,0.14703707833284826,1.3256044076571016,0.21526766285056526,6.014455763314461,0.1470500032198524,1.7263519913546213,110.78671202852563,41.69330664013479,-0.024041600044008276,0.15981591026259023,7.284864729169739,0.5988690476190476,0.9125955152770747,0.8061698717948718,0.8730223006392271,1.8055555555555556,0.5380714544362043,3.104813954402614,6.773207747482334,11.913550510327703,11.685706580413235,11.999999999999858,11.999815892666692,11.999999999999828,59.560011776636465,54.453223290481276,101.96709084366515,92.48462095292776,136.39841015407765,45.9000213356104,17.0,14.0,115.0,50.0,24.0,205.0,141.0,108.0,174.0,137.90716084922633,11.140698650733198,143.12558474271322,23.761320997568756
aug_00001_battery101.jpg,battery,0.024937903626428216,0.0383705911574764,0.01524093392945852,0.044451068057625436,0.07970193740685544,0.09784401390958768,0.028852459016393443,0.04896174863387978,0.5496472925981123,0.07199205166418281,749.2990039229869,0.6367153339419285,0.48432568059048453,0.9333654320507342,0.024937903626428216,0.0383705911574764,0.01524093392945852,0.044451068057625436,0.07970193740685544,0.09784401390958768,0.028852459016393443,0.04896174863387978,0.5496472925981123,0.07199205166418281,749.2990039229869,0.6367153339419285,0.48432568059048453,0.9333654320507342,0.1840274857404463,4.055172932006376,0.12170030400096135,4.319807620060416,0.18561517748604464,5.882215369062246,0.12205459530699556,1.9528921281568483,0.293142308796742,2.9410546433573006,0.1759033831928272,2.9941845564494867,0.29424799128261697,3.716548362165982,0.17590782273367092,1.962191988460722,0.3464846255575869,2.6362479102246206,0.24044149813914617,2.4504973032338073,0.3471566878519515,3.167209794938341,0.2404406545662348,1.8378234044503228,0.1840274857404463,4.055172932006376,0.12170030400096135,4.319807620060416,0.18561517748604464,5.882215369062246,0.12205459530699556,1.9528921281568483,0.293142308796742,2.9410546433573006,0.1759033831928272,2.9941845564494867,0.29424799128261697,3.716548362165982,0.17590782273367092,1.962191988460722,0.3464846255575869,2.6362479102246206,0.24044149813914617,2.4504973032338073,0.3471566878519515,3.167209794938341,0.2404406545662348,1.8378234044503228,160.31985272284578,78.17394516733059,-0.3101797935548839,-0.9720600831423591,7.203705336129434,0.28641828117237955,1.0185956479940872,0.38889488452406645,0.6226753353349029,1.3780487804878048,0.2080653693904336,2.9137076338626238,7.376733244328308,10.810740555879972,9.615018042221491,11.999999999420385,11.979680214307026,11.999999993823048,30.852247758180415,46.491451879176026,105.63489518379951,90.67700163518444,194.9238672130174,71.22595503530353,13.0,9.0,21.0,102.0,9.0,193.0,220.0,161.0,254.0,143.00296929746423,15.9449284044072,150.07868638280183,21.436788084930765
aug_00002_battery103.jpg,battery,0.054804381846635365,0.07834115805946792,0.050046948356807515,0.10741784037558685,0.22773082942097025,0.13921752738654147,0.06960876369327074,0.07677621283255086,0.07630672926447574,0.11974960876369327,945.2218180157638,0.1503410984159883,0.023059400852799325,0.909559345955804,0.04358526516354398,0.07889409336297237,0.04330739917434106,0.10850666878374086,0.18386789456970468,0.15758971101937122,0.08343918704350588,0.08540409653858368,0.09842410288980628,0.11698158145442998,601.8796229344088,0.25464119405380375,0.06355152549834425,0.9397385592283994,0.1655223477997583,4.002748938298344,0.09421427092323151,2.9609814270113377,0.1600630964084688,4.491917889476176,0.09466517995785641,2.784346122088501,0.23415554527453153,4.6105264387960085,0.13294141521647612,4.489175432858462,0.23381682077746205,3.859721900509627,0.13289415600572982,3.093519042036315,0.26557826636464776,3.611300852870798,0.18019321693594437,3.259258301069584,0.2658642182067871,3.2161310305011352,0.1801463647834023,2.6376439582872124,0.18138491429626316,3.131937598060615,0.11066621770844454,2.3501289303899724,0.1812384691668631,3.5332580706130123,0.11059891292408974,2.2342861069781472,0.27078950913933475,3.6712649011120435,0.1575078755723565,3.576577502812133,0.2704829724606097,3.063174146369727,0.15749979241573533,2.467831713691189,0.31500171147405187,2.8704272245974285,0.21447656443674196,2.6014303157493566,0.31528381639920483,2.57343956199966,0.21446306660015976,2.106933069537415,133.6279926335175,69.149986436941,0.18119463089434656,-1.2421577068752683,7.83585043626979,0.3817580978088282,0.7738724122183365,0.602018779342723,0.8217764675724173,1.5845070422535212,0.48524644141858325,3.0823115809749613,6.774880168103203,9.818721429259424,10.687909389785965,11.999999999613758,11.99696671987886,11.99999999975053,65.47391037446286,43.4195226425346,94.41129527317372,104.18158473557278,148.91789441375076,64.38389251938025,72.0,40.0,75.0,29.0,6.0,225.0,146.0,98.0,205.0,113.1927051360753,19.01644776078148,138.768160425619,15.24646990753399
aug_00003_battery105.jpg,battery,0.023136948888021848,0.04155286773312524,0.017167381974248927,0.05540382364416699,0.07366367538041357,0.28404213811939133,0.027116660163870463,0.04557159578618806,0.33207179087007416,0.10027311744049941,1355.9956418912916,0.4504525890703621,0.24986217980038583,0.9323365102230031,0.011802232854864434,0.021311802232854865,0.008732057416267943,0.028349282296650718,0.037719298245614034,0.15560207336523127,0.013895534290271133,0.023544657097288677,0.6477671451355662,0.05127591706539075,691.6995591610281,0.7188377032000088,0.6113293587449745,0.9561633834186364,0.21067635357036843,9.216484284360725,0.09268065232726119,2.908114560693519,0.2120209330248093,5.397324451197051,0.09506028457267822,2.3849451995645627,0.19266368540188933,6.0101929326215675,0.1283304017205051,2.257149238174354,0.21669929776269445,4.530069353013206,0.1283320631539563,2.11149572013189,0.2505963621178217,5.165766920729974,0.1717542402434095,2.052273904366279,0.25359507758227406,4.169227356866164,0.17175424024341085,2.1160153317688093,0.19391271091220388,6.199829629562212,0.1201758737196547,2.0767898167583954,0.22844227931130037,3.840519408969037,0.1201758737196582,1.693531286251433,0.28909527569935567,4.260129203451207,0.1692899770657016,1.6163866237010511,0.28958821247844796,3.237034868247268,0.16928997706570995,1.509013001874935,0.3367286018781833,3.697871430741757,0.22963295582888202,1.4689672994840512,0.33783463069290326,2.981313296300457,0.22963295582888466,1.513512006811038,111.18413826522371,90.42000213470826,0.40083403119073724,-1.2929980611409637,7.197602723735752,0.364383971291866,0.5741072348697447,0.713129145532579,0.8895892144456342,2.118181818181818,0.5438107183795776,3.0616457011992466,6.505568514012213,10.816974977446066,11.743426949579105,11.999999999998932,11.999844790001703,11.999999999999488,19.462014752597856,39.840668542842806,40.38136003876595,67.41290810462544,118.75943574005277,90.949142800539,0.0,0.0,11.0,0.0,0.0,58.0,112.0,25.0,203.0,131.39902008291605,6.734042227933303,132.16470144833897,8.060394902647268
aug_00004_battery107.jpg,battery,0.049564270152505446,0.08883442265795206,0.022821350762527233,0.04945533769063181,0.1170479302832244,0.1466230936819172,0.03679193899782135,0.09910130718954248,0.2540032679738562,0.13575708061002179,1305.967947545927,0.3316566548520077,0.13344289939029416,0.9223004362589183,0.035930864197530867,0.06461234567901235,0.016533333333333334,0.03648395061728395,0.08529382716049383,0.12468148148148148,0.02733827160493827,0.07377777777777778,0.4380049382716049,0.09734320987654321,946.1184467120529,0.5092725995617503,0.3502954302117559,0.9525916092383013,0.11187274566710753,6.796505617498336,0.07217896002635692,2.648583770693812,0.12254936132701282,6.511022404817561,0.07218018623436277,2.4155642757863784,0.16566003741468616,5.143040940276796,0.09791280000347614,2.191742915772788,0.16758104224286635,5.495879462634112,0.09791280000348211,1.8911714705254266,0.19216855592788476,4.446704394675762,0.13263783902426995,1.994754557848029,0.1922442228315565,4.519051987152355,0.13263783902427215,1.8389857141888117,0.14869778755987995,5.849789559257052,0.09062027940307851,2.2696218708771205,0.1481448267533201,5.491225783853353,0.09062027940308068,2.064674045502484,0.22157321235570923,4.392146425445685,0.1290245605532725,1.861806791882935,0.22157925973430798,4.686967113310895,0.12902456055327866,1.604965731522229,0.2580315950608272,3.7837814019555776,0.17567869102068145,1.7002159046582934,0.2580098561931455,3.8481047913730784,0.17567869102068484,1.5674100566431786,84.37361493519576,70.8081475600298,1.2455408529270262,0.30711891657615853,7.304784991366195,0.5819851851851852,0.773861307170656,0.8023692810457517,0.952262443438914,0.8823529411764706,0.7632653474443276,3.192516112871659,8.726987740201881,11.75318712091549,11.99566290338948,-12.0,-11.999999990805717,12.0,114.88519911355853,68.78658347922203,68.60912631791015,58.61966582920989,104.27778523940636,82.7552477383093,150.0,18.0,169.0,51.0,29.0,88.0,60.0,45.0,184.0,139.15294473171716,17.052420627273037,129.749714592707,15.19143878601242
aug_00005_battery108.jpg,battery,0.03951000690131125,0.07936507936507936,0.040976535541752936,0.11486369910282954,0.1529071773636991,0.15355417529330573,0.09437543133195307,0.08751725327812285,0.10770358868184955,0.1292270531400966,299.43676440077957,0.3097850641196696,0.08257955045254241,0.9732586047630519,0.03260479041916168,0.07901197604790419,0.03661676646706587,0.11230538922155689,0.13823353293413174,0.16667664670658683,0.10029940119760479,0.09104790419161676,0.11649700598802396,0.1267065868263473,209.2025341802214,0.360367730965588,0.10581638693490618,0.9773539322866109,0.20515463743905046,2.147049610381581,0.11485622929160323,3.203087656857042,0.2033673936519957,2.1132756875925294,0.11468832956490195,2.9056641947830784,0.2825612244186432,1.8238534144868113,0.1622012469405514,2.6101463842364794,0.27874353357986437,1.6741464208059498,0.16227585848590131,1.8094318781261598,0.3240656206591332,1.3256761762282123,0.22012326499260423,2.0721231175359365,0.3259547567091154,1.6331685465193242,0.2201492448817552,1.26110227704701,0.20292836132620848,1.7021187059309635,0.12383850164597941,2.661080356647867,0.20345184175298547,1.652869090972352,0.1235740044319818,2.419959344576931,0.302461065751619,1.452144528480487,0.17618617670381825,2.1784178150482703,0.3019836951400906,1.3624640993712747,0.17603298482091223,1.5150883460447844,0.3522907291017653,1.0882686036553286,0.23981918244949743,1.731021743768497,0.35221305843337175,1.3413953692371632,0.23977021273581423,1.0598710977817718,127.78930010993038,61.44129954427809,0.6353987959169619,-0.9478571065386419,7.402200459428414,0.3210329341317365,0.65036732543067,0.4624956866804693,0.9791790329208712,1.2173913043478262,0.5912843317114012,2.973060637792002,6.1411338775363715,11.96674304262663,11.99606857874547,12.0,11.999998347041071,12.0,113.02198607548553,47.791828579960146,142.93019421033347,76.51848942504328,191.87248076218395,41.08420966866296,108.0,106.0,141.25,163.0,78.0,210.0,189.0,155.0,229.0,143.97279223158665,16.83884263862216,107.84160864785636,27.433862542031804
aug_00006_battery109.jpg,battery,0.06027253668763103,0.0912604821802935,0.044614779874213834,0.09899109014675052,0.16063941299790357,0.11615566037735849,0.07815775681341719,0.09643605870020965,0.10508385744234801,0.14838836477987422,926.6821483594249,0.23120120447322481,0.05894724945109213,0.9133436477728925,0.030933333333333334,0.08466172839506172,0.032750617283950616,0.10471111111111112,0.11895308641975309,0.15820246913580246,0.10220246913580247,0.09835061728395061,0.13315555555555555,0.136079012345679,281.593086003933,0.3980832813354929,0.12727993269013696,0.9338290930461339,0.20929544535624833,2.4583473587427456,0.12022289520939693,4.092578271217112,0.2077488419931159,5.474617712071131,0.12064172623247828,2.4689113385313926,0.28855240459170906,2.4589338752988303,0.16952808662533084,2.9376402559839665,0.2908380649518756,3.613305201636061,0.16954887828175688,2.622192948907383,0.33698688706980345,2.305148460699457,0.23005016760946184,2.3787133163385823,0.3355199714700596,2.890720349608126,0.23005082570033714,2.127607785211127,0.22798540882059742,1.3263277700725637,0.13865482467961587,2.24944881280789,0.2272788398636944,2.9776089258549354,0.13873253351389372,1.370193543428757,0.3392124592433802,1.3562786738069454,0.19745722443308653,1.6252615865466145,0.3390728925161494,2.002781380601528,0.19748054075912683,1.4526128567811896,0.39478777003123766,1.2850855574259352,0.26886885204276023,1.322126506981545,0.3948757563046004,1.6045078972546154,0.26886963868398656,1.1855712030981311,160.11254498076684,79.26028916552795,-0.5907579398819696,-1.2281678118759898,7.587521523550817,0.15551604938271604,0.4746238537629445,0.515788784067086,0.9493548776076209,1.65625,0.5422080660242237,2.963491245614756,6.119273737399654,11.70683787625146,11.97516084852351,11.999999999999995,11.999977724523323,-12.0,61.95309591760764,54.10301887123417,54.44534061297928,40.58422567558193,173.53306861893535,80.36806688055596,27.0,21.0,112.0,48.0,21.0,75.0,214.0,84.0,240.0,130.9018488646234,8.86053978113317,134.03958307482318,11.379653327963892
aug_00007_battery11.jpg,battery,0.01920526874115983,0.04691920084865629,0.02842114568599717,0.10325318246110325,0.3247657355021216,0.2072577793493635,0.040797383309759544,0.0484220297029703,0.11271216407355021,0.06824611032531824,643.8205023642495,0.21760542514547515,0.07790620822116262,0.9571405984393814,0.01735889668367347,0.04261001275510204,0.02560985331632653,0.09418845663265306,0.29374601403061223,0.19551179846938777,0.03770727040816327,0.04571906887755102,0.18389269770408162,0.06365593112244898,617.3581305991562,0.28706777847843357,0.15351070236387726,0.9642062366019181,0.17378845526719755,8.401997863871133,0.06811253544766203,3.5831479283279974,0.11693937609625804,4.9739703704123155,0.07131506656634648,3.3048904939253543,0.1574008785851434,4.355155324752223,0.09422443799364992,2.2424924807069475,0.15604172145530015,3.590266810941112,0.095017914857008,2.1132379154492287,0.17893729142954967,2.7449537826876043,0.12674579810416814,1.4565423953193253,0.1796240541949502,2.3732845874646027,0.12703600368597115,1.3462013827974462,0.17882800740075028,7.988718755116519,0.07654145866738138,3.4069069866576953,0.10964234266489913,4.792225104909263,0.0766391401126554,3.1441355053084346,0.17380584423986145,4.1865430606348255,0.1051606275057606,2.1355500436897685,0.16209954891428718,3.689946106876089,0.10515974652058287,2.013464559891232,0.19743142900385643,2.734908346532049,0.1416941516243578,1.391977893226796,0.1899404720818444,2.6271859844848136,0.1416925892517136,1.2876628187773087,90.66005966526774,73.08869130957878,0.753947641197831,-0.5159100639308649,7.723249860400027,0.7802734375,0.9712881322151848,0.8652537128712872,0.9429772270192806,1.108910891089109,0.6495918080999514,3.1737980742963785,7.670396107715211,11.982197239907652,11.996016193377876,12.0,11.999999865178593,-12.0,1.5646458006775548,12.365339996444913,0.11399605602467512,1.4389973062142694,90.67927390402993,73.09633063171826,0.0,0.0,0.0,0.0,0.0,0.0,73.0,28.0,135.0,127.98622136825605,0.1487752026440107,128.0009101481519,0.03257316596347604
aug_00008_battery112.jpg,battery,0.03578738201689021,0.052180824639841035,0.02380526577247889,0.0740387481371088,0.1555290611028316,0.11628415300546448,0.04085444610034774,0.05923497267759563,0.3504023845007452,0.09188276204669647,1194.643588533545,0.4335371086690826,0.26630994035902567,0.9305642404781835,0.03578738201689021,0.052180824639841035,0.02380526577247889,0.0740387481371088,0.1555290611028316,0.11628415300546448,0.04085444610034774,0.05923497267759563,0.3504023845007452,0.09188276204669647,1194.643588533545,0.4335371086690826,0.26630994035902567,0.9305642404781835,0.1452969335928863,5.056941107586683,0.10206168174537608,4.236291706487879,0.14959171151061068,6.187522052497683,0.10326094097840054,4.868068760058031,0.2442363102789429,3.748054651871514,0.14857764057688116,3.2237389809445265,0.24470978234666607,4.516993049217556,0.14859495598359176,4.4577206498550614,0.2906648160474878,3.1282661287128137,0.20341231984058408,2.803434481715326,0.29131762211206963,3.6386844551961666,0.20341313259244892,3.125024764347205,0.1452969335928863,5.056941107586683,0.10206168174537608,4.236291706487879,0.14959171151061068,6.187522052497683,0.10326094097840054,4.868068760058031,0.2442363102789429,3.748054651871514,0.14857764057688116,3.2237389809445265,0.24470978234666607,4.516993049217556,0.14859495598359176,4.4577206498550614,0.2906648160474878,3.1282661287128137,0.20341231984058408,2.803434481715326,0.29131762211206963,3.6386844551961666,0.20341313259244892,3.125024764347205,136.264157191743,94.45794574609326,-0.03977143350622866,-1.6045737440783272,7.467315319868395,0.510521609538003,1.3531865666266611,0.510521609538003,0.6332602104951813,1.5027322404371584,0.21013649031345405,3.052912809959617,6.864242812676987,10.715159715450884,11.54778854622594,11.999999999997298,11.99971560566861,-11.99999999999627,65.43731832063878,47.79547605229191,76.76362365235309,87.20225536858226,160.5708135555801,87.21732064824452,45.0,29.0,120.0,27.0,7.0,150.0,183.0,79.0,247.0,135.0456636126136,16.533790883902928,117.16727379769658,25.45188434670149
aug_00009_battery113.jpg,battery,0.045172543656220886,0.0919902479633704,0.024380091574002498,0.05910685615745971,0.16493231055875998,0.11286198489623595,0.047055558859091,0.09954212998751263,0.2463182097480724,0.10864006659927454,588.0770230727168,0.3414238444471608,0.10551314879482916,0.918344371275491,0.045172543656220886,0.0919902479633704,0.024380091574002498,0.05910685615745971,0.16493231055875998,0.11286198489623595,0.047055558859091,0.09954212998751263,0.2463182097480724,0.10864006659927454,588.0770230727168,0.3414238444471608,0.10551314879482916,0.918344371275491,0.1323295900127809,3.965043602124699,0.08320868826406785,1.5869862513772022,0.12707262838314026,5.246102869210228,0.08315149651644367,1.554977447575549,0.20232152054871488,3.3907582394587963,0.11996803311050123,1.364966033084542,0.20691735793605512,3.625509422696876,0.11996803311050735,1.3648140938289692,0.2377503181999698,2.930109277352459,0.16391414021966869,1.210881559146325,0.2437723042879343,3.07917644756302,0.1639141402196706,1.1666147130070077,0.1323295900127809,3.965043602124699,0.08320868826406785,1.5869862513772022,0.12707262838314026,5.246102869210228,0.08315149651644367,1.554977447575549,0.20232152054871488,3.3907582394587963,0.11996803311050123,1.364966033084542,0.20691735793605512,3.625509422696876,0.11996803311050735,1.3648140938289692,0.2377503181999698,2.930109277352459,0.16391414021966869,1.210881559146325,0.2437723042879343,3.07917644756302,0.1639141402196706,1.1666147130070077,132.03163992869875,77.62542680472325,-0.13477639778585404,-1.2941179200363415,6.919830011989203,0.1140215258369507,0.6034803585668581,0.5013945785757866,0.6758106203007519,1.9350649350649352,0.24288648560428272,2.483323718980183,5.487749387268992,8.560858539734374,7.83479764411048,11.999996446317443,10.663511306184521,11.999959883989183,75.42413101604278,54.89458007179878,55.157085561497325,61.60310700713133,152.9674688057041,70.75488565238575,113.0,0.0,116.0,20.0,0.0,109.25,160.0,118.0,224.0,132.64104278074868,5.793703938735618,115.43293226381462,14.46437331866302
